indiv_id,trip_id,origin_taz,destination_taz,origin_departure_time,destination_arrival_time,travel_distance,origin_node,destination_node
93652,149479,2350,2250,1223,1240,8,870,380
50721,82339,2350,1790,721,740,9,860,563
51595,83790,2350,156,905,1002,31,2005,178
43273,70545,2350,575,735,753,8,898,527
15680,25768,2350,1787,647,705,9,894,542
42980,70064,2350,143,920,951,17,860,1829
12284,20230,2350,1997,2251,2316,10,866,2147
74141,119470,2350,1993,1412,1429,5,2012,2411
83649,134322,2350,923,1211,1228,7,887,923
74193,119557,2350,1997,1851,1916,10,907,405
17734,29237,2350,545,1754,1814,9,2006,1894
73254,118090,2350,1995,630,646,3,887,1966
40430,66000,2350,1788,746,804,8,887,547
75677,121823,2350,815,1131,1144,3,2011,2429
28754,47100,2350,2326,509,537,14,2011,433
95295,152025,2350,2329,1154,1222,15,898,174
22665,37389,2350,816,1518,1538,7,2012,959
51199,83147,2350,569,842,900,8,870,1899
12090,19961,2350,1998,1346,1409,10,2004,2022
1458,2345,2350,2262,920,936,7,2004,414
27273,44725,2350,851,1414,1435,8,866,803
69023,111118,2350,1772,1652,1712,9,871,1887
13482,22076,2350,1790,1147,1206,9,908,627
77835,125203,2350,2373,1033,1117,29,2012,2441
43426,70791,2350,2266,1329,1347,6,2010,1289
59533,96225,2350,923,917,934,7,907,572
66882,107778,2350,1461,956,1013,8,908,1461
51204,83152,2350,2264,657,711,6,900,1925
6158,9987,2350,2277,2124,2152,15,2005,1581
69658,112162,2350,923,828,845,7,871,923
34905,57194,2350,635,1032,1048,7,900,602
29533,48350,2350,436,914,933,9,902,917
91867,146859,2350,2262,707,723,7,2006,493
50243,81589,2350,2260,1125,1142,7,2007,518
13680,22422,2350,1768,740,801,8,2006,905
85487,137223,2350,537,1317,1333,7,866,1890
22086,36373,2350,139,1315,1353,17,2004,139
69665,112169,2350,923,706,723,7,2006,923
51367,83403,2350,2272,1307,1326,9,2010,1202
99063,157556,2350,815,1911,1924,3,898,934
75149,121048,2350,811,1220,1230,4,2011,828
92962,148442,2350,143,1630,1701,17,2005,980
68325,110076,2350,1774,759,819,9,2009,1886
95159,151809,2350,1769,637,656,8,896,913
50827,82543,2350,2259,745,803,8,908,1900
73888,119082,2350,514,957,1013,6,902,514
15942,26172,2350,815,1540,1553,3,906,865
96697,154164,2350,851,1118,1139,8,2005,2013
31602,51890,2350,528,757,816,9,860,528
31607,51896,2350,2277,919,947,15,898,1575
25380,41661,2350,2306,820,850,14,866,1018
52910,85793,2350,98,1025,1050,11,871,348
64375,103887,2350,923,656,713,7,906,599
50688,82304,2350,1790,1001,1020,9,908,52
47850,77702,2350,2264,1050,1104,6,894,689
82933,133210,2350,2257,906,926,9,2010,1916
22627,37334,2350,492,2033,2052,8,860,1952
66116,106620,2350,545,1031,1051,9,2004,545
39237,63975,2350,595,1326,1345,8,896,595
97436,155184,2350,545,1229,1249,9,898,681
15870,26033,2350,545,818,838,9,2004,670
81282,130634,2350,2273,1013,1035,10,890,1204
16849,27726,2350,810,1033,1048,4,891,765
94679,151077,2350,691,933,949,7,891,698
91608,146478,2350,2322,1750,1827,17,891,2321
60977,98387,2350,545,919,939,9,871,681
22111,36434,2350,811,1526,1536,4,2011,831
81665,131214,2350,2265,1514,1528,6,874,2265
48076,78131,2350,1787,739,757,9,902,592
38492,62841,2350,166,1809,1841,16,860,155
91875,146867,2350,434,1520,1534,6,896,418
35729,58494,2350,2301,523,551,13,2004,2301
97432,155180,2350,545,1229,1249,9,2010,682
54199,87864,2352,2326,1636,1715,18,2352,1110
32839,53866,2352,2280,937,959,9,1650,1548
90528,144967,2352,2280,901,923,9,2101,1603
37679,61533,2352,851,857,931,16,2107,2041
61597,99449,2352,2280,844,906,9,2102,1599
76087,122454,2352,2283,1408,1434,12,2102,1554
96337,153591,2352,1051,1731,1811,17,1655,565
56892,92181,2352,2330,1456,1534,19,2352,131
78465,126262,2352,2342,729,802,12,1316,1388
6987,11372,2352,1999,1137,1207,12,2105,2142
37797,61708,2352,2267,733,800,10,2096,269
39676,64723,2352,86,1143,1212,14,1648,70
50124,81407,2352,83,809,840,15,2105,1836
44868,73027,2352,1997,1046,1120,13,1316,472
29448,48236,2352,67,1815,1847,13,2106,67
24266,39990,2352,1757,818,903,20,1654,2462
27114,44497,2352,537,1646,1727,19,2107,537
46858,76128,2352,2281,701,726,11,1655,1555
1341,2203,2352,2267,940,1007,10,2098,1208
38017,62095,2352,1790,1029,1112,19,1316,1790
38159,62312,2352,245,843,924,21,1648,214
24006,39538,2352,2329,857,937,20,2101,190
38096,62229,2352,2287,1012,1056,21,2107,741
38002,62080,2352,2271,1334,1354,6,2101,2108
84737,136032,2352,1998,1033,1107,13,1657,443
54191,87856,2352,514,852,928,16,2096,1924
65774,106053,2352,2281,641,706,11,1650,1555
72060,116104,2352,67,539,611,13,2106,1395
83902,134697,2352,2280,1021,1043,9,2107,1584
2865,4491,2352,2280,817,839,9,1654,1602
37666,61511,2352,74,1217,1235,6,1650,1662
87412,140279,2352,2387,1921,1955,11,2106,2386
46307,75307,2352,528,1031,1115,19,2102,528
79083,127214,2352,83,1510,1541,15,2103,1832
44866,73023,2352,923,957,1037,18,1650,565
24295,40033,2352,2271,1107,1127,6,1650,2271
25228,41451,2352,2280,1344,1406,9,2103,1566
78603,126441,2352,2387,1531,1605,11,2102,2089
38321,62610,2352,2283,951,1017,12,2107,977
24293,40031,2352,2281,746,811,11,2126,1826
37889,61843,2352,2278,923,947,7,2102,2110
29379,48145,2352,2283,1157,1223,12,2105,977
24264,39987,2352,2283,1407,1433,12,1316,978
6496,10543,2352,2270,917,936,6,2107,2123
37762,61661,2352,308,727,809,16,2106,1915
38039,62138,2352,671,940,1025,20,2100,751
4729,7539,2352,1997,1348,1422,13,2104,1218
42993,70081,2352,815,1207,1244,18,2126,2429
45270,73659,2352,2267,1201,1228,10,2104,268
82239,132079,2352,2340,1434,1511,15,1650,621
25944,42562,2352,2330,513,551,19,2097,131
63547,102572,2352,2272,2312,2344,14,1657,370
38110,62249,2352,851,952,1026,16,1657,1797
12164,20067,2352,2271,1213,1233,6,2106,2124
37591,61393,2352,2277,725,750,9,2352,1589
95990,153039,2352,545,1216,1300,19,1655,682
67353,108516,2352,2281,914,939,11,1316,1818
66580,107305,2352,2339,1233,1306,14,1654,2339
59952,96818,2352,2283,1249,1315,12,2106,1967
63804,102996,2352,98,815,856,20,2104,98
61564,99399,2352,2275,1218,1245,11,1654,2415
37830,61762,2352,2329,857,937,20,2096,180
27109,44492,2352,851,844,918,16,1648,2016
54394,88187,2352,2328,925,1001,18,2106,1104
95832,152819,2352,2358,946,1030,25,2102,465
50570,82087,2352,1790,855,938,19,1656,627
7793,12611,2352,2281,834,859,11,2105,1555
17625,29084,2352,2275,1208,1235,11,2104,304
37795,61706,2352,2281,642,707,11,2125,2281
32207,52891,2353,851,814,856,31,1542,2026
78286,125966,2353,2349,636,654,9,2353,1436
85840,137796,2353,436,843,932,30,39,917
32756,53741,2353,74,1010,1046,23,1448,1662
14611,23944,2353,73,605,628,16,1444,73
19221,31622,2353,2349,1208,1226,9,1513,1516
21935,36106,2353,73,1151,1214,16,1527,76
10615,17550,2353,1790,920,1007,29,40,568
49717,80840,2353,2349,1116,1134,9,1440,24
63331,102220,2353,86,1406,1429,16,38,95
32857,53899,2353,2349,658,716,9,1505,1424
347,518,2353,2349,1114,1132,9,1439,1436
32196,52870,2353,2273,934,1010,26,39,287
32996,54104,2353,2347,1159,1223,13,38,988
58166,94148,2353,2335,1231,1256,13,1526,1465
21092,34734,2353,2281,759,825,19,1513,1826
7509,12159,2353,528,1027,1115,30,1444,1893
10870,18005,2353,83,630,657,19,1540,1841
32586,53506,2353,2163,848,933,29,1439,453
32813,53823,2353,86,1004,1027,16,1443,1972
30244,49614,2353,2281,1201,1227,19,39,1826
24897,40985,2353,143,817,844,20,1445,986
32961,54060,2353,98,1350,1425,25,1541,348
257,389,2353,1790,747,834,29,40,1460
5315,8608,2353,2359,2026,2110,24,1541,2249
97014,154593,2353,2326,1908,1941,24,1448,1110
4430,7038,2353,2287,1309,1346,26,1527,1200
75626,121760,2353,2338,1254,1325,17,38,1355
28812,47191,2353,241,1738,1812,25,1542,2185
74669,120311,2353,2347,854,918,13,1445,989
10874,18009,2353,2328,918,949,23,1443,1107
4919,7909,2353,2281,949,1015,19,1542,1826
63052,101828,2353,2319,1246,1325,29,1447,2318
32020,52566,2353,2283,743,809,18,1444,1554
96233,153426,2353,83,1236,1303,19,1448,1835
84069,134971,2353,156,2218,2316,39,1445,50
27342,44825,2353,1774,929,1017,30,1538,1883
63268,102110,2353,73,1258,1321,16,1439,1971
14536,23814,2353,2339,1839,1908,19,1541,1343
33002,54110,2353,73,809,832,16,1537,1407
32160,52795,2353,2327,1120,1153,23,1526,175
58524,94770,2353,851,640,722,31,1440,2013
32045,52623,2353,2339,1448,1517,19,1448,1844
32863,53905,2353,2329,1140,1211,22,1541,1731
49868,81038,2353,2349,1324,1342,9,1538,4
58526,94772,2353,2305,748,824,25,1445,1632
7999,12926,2353,143,1028,1055,20,1536,165
32275,53025,2353,2326,755,828,24,40,433
29418,48203,2353,2267,2028,2103,24,1542,265
33042,54175,2353,2281,1445,1511,19,1440,1818
40220,65685,2353,2272,1206,1246,28,1527,1938
30238,49607,2353,2275,744,819,26,1538,2127
36728,60024,2353,139,821,853,22,1526,139
10872,18007,2353,83,1842,1909,19,1445,1840
47471,77174,2353,2327,1726,1759,23,38,191
42045,68574,2353,2272,938,1018,28,1447,361
47006,76366,2353,2329,904,935,22,1448,202
98333,156543,2353,86,1153,1216,16,1447,87
37503,61260,2353,2339,606,635,19,1524,1342
32892,53969,2353,2348,811,848,19,1444,1495
97781,155714,2353,84,1318,1343,17,1539,1362
48692,79090,2353,2306,944,1019,25,1542,2230
70231,113071,2353,2341,1353,1426,18,1525,1880
7644,12380,2353,2340,1031,1102,18,1440,1846
65456,105573,2353,2339,446,515,19,2353,1343
15133,24870,2354,2382,1543,1640,39,10,1639
31327,51450,2354,2368,839,921,17,1199,2368
9663,15868,2354,2321,1030,1109,30,2354,1145
59325,95910,2354,2283,1359,1425,20,974,1301
11562,19100,2354,2281,1031,1057,22,1199,1558
87001,139659,2354,2330,1159,1229,25,1419,148
36622,59845,2354,1790,1001,1046,31,11,598
52893,85770,2354,2353,2255,2322,16,16,1439
84577,135770,2354,2390,730,850,46,16,2390
31769,52179,2354,2353,932,959,16,16,1526
47257,76859,2354,2340,1129,1200,23,1420,1876
81135,130412,2354,2349,700,721,15,1434,21
31337,51460,2354,2368,1140,1222,17,1434,2368
98043,156107,2354,2270,957,1027,25,2354,2270
26593,43735,2354,2362,1713,1809,41,1420,2080
28625,46929,2354,1997,1004,1046,32,1198,1897
33565,55028,2354,2338,1044,1115,20,11,1355
20093,33054,2354,73,817,840,18,11,1407
31580,51848,2354,2367,2126,2211,37,1420,1418
6395,10302,2354,2328,951,1020,25,2354,1105
24973,41073,2354,2353,1916,1943,16,16,38
30094,49341,2354,2367,1224,1309,37,1198,2367
88281,141515,2354,2348,1041,1118,25,12,1361
31774,52184,2354,2338,1506,1537,20,10,1496
20096,33057,2354,2280,918,947,22,974,1584
31247,51283,2354,2368,1449,1531,17,10,1033
52512,85244,2354,143,1314,1340,23,1492,165
85489,137225,2354,2329,521,551,24,1420,174
31886,52370,2354,2326,711,743,26,1492,224
43975,71639,2354,2382,926,1023,39,1419,1647
96939,154496,2354,2281,924,950,22,1492,2281
42011,68530,2355,536,1454,1526,28,2356,714
97865,155867,2355,1998,1120,1147,23,1319,456
22510,37141,2355,1788,940,1012,29,2058,574
77741,125066,2355,2396,2030,2051,44,2058,2396
10104,16732,2355,143,805,847,24,2057,143
63044,101820,2355,2257,1305,1339,26,2057,325
77070,123958,2355,2261,1257,1327,26,1319,522
61683,99612,2355,2277,1506,1539,20,2062,1491
79675,128157,2355,2278,723,759,17,1319,2121
47444,77132,2355,851,742,806,21,2054,832
22910,37786,2355,2281,535,615,21,2058,1558
302,446,2355,2270,1123,1157,17,2061,1686
73342,118230,2355,1358,950,1026,30,2356,1881
71138,114548,2355,1998,1626,1653,23,2062,1998
79636,128086,2355,514,1946,2015,26,2060,514
26186,43070,2355,2280,1311,1347,19,2055,1548
52409,85099,2355,2329,927,1008,30,168,1763
32953,54052,2355,1998,1717,1744,23,176,2035
43139,70308,2355,1997,1039,1111,24,2356,1233
34778,57029,2355,73,1511,1551,23,176,1407
43111,70257,2355,166,1347,1432,30,1319,1742
4513,7168,2355,2387,1004,1107,14,2053,2387
20860,34356,2355,1998,1136,1203,23,2057,477
47446,77134,2355,2387,952,1055,14,2058,2386
70876,114129,2355,2382,1103,1155,7,2061,2183
1307,2153,2355,514,652,721,26,2060,779
11956,19739,2355,1790,1000,1033,29,2059,579
42957,70036,2355,545,718,753,29,2054,681
97570,155399,2355,2396,1024,1045,44,1319,2396
93621,149418,2355,851,1108,1132,21,2060,1799
12901,21133,2355,2267,2204,2239,20,2062,1206
12903,21135,2355,1769,1446,1519,28,2061,910
36810,60177,2355,1790,812,845,29,2056,605
10994,18186,2355,595,1351,1418,24,2060,2195
30282,49713,2355,1461,615,647,28,2061,1461
43040,70148,2355,2396,1024,1045,44,2053,1975
52453,85158,2355,923,1548,1619,28,176,599
52451,85156,2355,855,1310,1330,22,183,1278
60826,98131,2355,2283,831,911,22,1319,978
43122,70286,2355,851,1840,1904,21,2059,803
76938,123740,2356,435,653,731,8,1273,1926
37301,60954,2356,157,1349,1413,11,1265,1744
87503,140391,2356,1790,812,854,11,1271,651
41331,67468,2356,2283,835,912,19,1264,979
51825,84135,2356,436,723,805,11,1264,436
65220,105223,2356,2387,2129,2202,26,1256,1646
50165,81485,2356,2382,1125,1144,28,1272,1639
82370,132293,2356,1769,1839,1921,10,937,795
72111,116169,2356,2358,1223,1248,33,1260,183
25350,41622,2356,1772,1135,1218,12,1311,1882
4568,7250,2356,2358,841,906,33,1308,483
85801,137726,2356,2361,810,841,11,1310,1720
87949,141042,2356,1788,1012,1053,11,1260,1788
40716,66438,2356,1051,545,624,9,938,624
40585,66205,2356,2326,825,913,15,1257,2326
80998,130189,2356,691,859,938,9,2355,630
41468,67655,2356,2389,1722,1751,21,1264,812
42546,69363,2356,2358,1158,1223,33,935,1313
72814,117363,2356,2287,900,947,13,1273,774
69573,112009,2356,2281,1237,1313,18,1264,1555
53996,87554,2356,143,945,1023,18,1265,985
98001,156050,2356,2382,1657,1716,28,1261,2183
41367,67515,2356,2264,1855,1932,8,935,675
97424,155167,2356,514,1505,1541,8,938,779
59997,96891,2356,74,1224,1253,18,1271,1664
79633,128083,2356,575,412,452,10,1311,576
40006,65376,2356,671,500,544,12,1266,751
71356,114882,2356,2262,1109,1145,8,1310,463
76940,123742,2356,810,1737,1811,6,1265,802
21582,35534,2356,671,1449,1533,12,1265,671
72106,116162,2356,2396,1643,1741,18,1261,1977
72854,117418,2356,816,922,956,7,1308,957
19597,32256,2356,671,1037,1121,12,1310,732
53353,86523,2356,2389,833,902,21,1264,1702
88212,141430,2356,2358,2311,2336,33,935,484
99045,157532,2356,1790,926,1008,11,1265,598
41561,67799,2356,514,916,952,8,2355,1924
42892,69942,2356,2358,920,945,33,1261,525
41500,67724,2356,2412,1214,1244,7,937,1785
65698,105935,2356,528,749,831,11,1267,2459
69246,111471,2356,492,1007,1042,8,1256,1949
40362,65890,2356,2289,613,659,13,1311,2403
85715,137587,2356,2345,1006,1105,21,1308,2375
94622,150981,2356,2412,1605,1635,7,935,1332
24600,40509,2356,2339,447,527,24,1310,1342
1450,2335,2356,2274,751,828,9,1266,2138
43414,70762,2356,2382,1215,1234,28,1311,2382
32939,54038,2356,2412,1113,1143,7,1257,2050
35036,57383,2356,851,515,547,5,937,2046
40588,66209,2356,1997,916,955,9,1265,367
41647,67910,2356,2379,816,916,23,1261,2379
40000,65367,2356,2267,928,1005,14,1266,1585
46265,75252,2356,2339,922,1002,24,1256,1342
95498,152334,2356,2163,1325,1403,9,1272,2163
85007,136488,2356,2273,1226,1304,10,924,287
41847,68211,2356,2380,1002,1036,35,1261,2374
60813,98113,2356,143,640,718,18,1265,1829
43932,71566,2356,2298,1119,1204,14,1265,392
41786,68129,2356,2389,1546,1615,21,1261,807
99437,158059,2356,2279,1019,1054,17,1271,138
97447,155195,2356,157,916,940,11,935,1724
1402,2271,2356,2412,1140,1210,7,1311,1776
65700,105937,2356,2267,1231,1308,14,924,1580
41504,67728,2356,2270,851,921,16,1264,206
1447,2332,2356,1769,1407,1449,10,1266,795
50136,81434,2356,2267,2200,2237,14,1271,2267
91064,145729,2356,1998,1241,1315,7,1311,438
22192,36556,2356,2379,1959,2059,23,935,2378
40115,65555,2356,2358,1128,1153,33,1264,1629
62649,101138,2356,2358,1045,1110,33,1257,1629
83923,134744,2356,492,604,639,8,924,717
6218,10072,2356,2163,809,847,9,2355,2163
97441,155189,2356,2326,838,926,15,1272,1110
12252,20198,2356,2283,1029,1106,19,1266,1967
41555,67793,2356,1998,1017,1051,7,1266,2022
52841,85685,2356,2382,2056,2115,28,1266,1639
73663,118718,2356,2380,1055,1129,35,1311,2374
85937,137982,2356,2387,1315,1348,26,924,1646
74807,120511,2356,2275,1553,1631,11,938,2415
11156,18421,2356,2263,1453,1530,8,1265,1919
40418,65977,2356,2260,723,801,9,935,518
28644,46963,2356,2412,1022,1052,7,937,2051
41275,67391,2356,2307,827,921,17,1260,1138
75980,122291,2356,851,853,925,5,1266,706
26469,43541,2356,671,941,1025,12,1265,679
40121,65567,2356,83,809,850,23,1267,1816
90197,144382,2356,537,539,618,10,1273,1890
23119,38131,2356,1790,722,804,11,1260,579
40317,65825,2356,811,748,827,9,1266,2002
42204,68802,2356,2357,904,923,27,937,1321
9785,16123,2356,2283,1509,1546,19,1273,1554
71884,115807,2356,2358,1258,1323,33,1256,943
2730,4293,2356,2379,857,957,23,1267,2379
29535,48354,2356,157,1024,1048,11,1267,1740
42806,69784,2356,2358,1248,1313,33,1261,1633
43295,70591,2357,157,1149,1217,23,1640,1755
43219,70461,2357,83,1156,1229,18,1640,42
97574,155424,2357,2270,1320,1342,12,1322,1691
73510,118498,2357,2270,820,842,12,1640,135
43172,70355,2357,83,1156,1229,18,1321,1839
7337,11886,2357,851,1303,1339,22,2384,706
52220,84757,2357,2282,927,958,16,1640,102
72848,117412,2357,691,1226,1308,24,2384,691
62920,101599,2357,2280,416,441,15,2357,2280
25160,41355,2357,492,1414,1451,21,1640,1236
68062,109657,2357,2281,1957,2025,17,1640,1826
73223,118048,2357,2269,729,752,15,2357,1598
3463,5551,2357,331,719,759,22,1321,331
5413,8790,2357,2382,2243,2259,11,2384,953
43300,70596,2357,2356,902,921,27,2357,1308
33580,55049,2357,2281,730,758,17,2384,1826
88299,141533,2357,2280,735,800,15,1322,1255
97576,155426,2357,2270,855,917,12,2357,1687
52981,85884,2357,923,1624,1707,24,1321,599
15443,25371,2357,2387,1441,1507,8,1322,2089
83968,134804,2357,2275,1724,1754,17,2357,2132
81405,130805,2358,2389,1408,1442,19,465,1700
74271,119705,2358,2382,852,920,16,943,188
52382,85001,2358,86,1456,1544,32,1636,1410
67677,109101,2358,2356,1926,1950,33,1633,938
59427,96065,2358,851,701,739,29,943,2041
2206,3487,2358,2389,1738,1812,19,483,1716
56644,91774,2358,83,1437,1527,31,1607,83
41761,68071,2358,2379,906,1010,45,521,2379
20806,34270,2358,1790,1208,1256,37,168,609
73075,117758,2358,2355,700,756,14,1313,2053
89156,142825,2358,2267,1333,1419,29,2358,223
42435,69154,2358,2355,644,740,14,948,2056
42709,69633,2358,2281,1636,1721,30,523,2281
42685,69594,2358,2250,802,847,36,948,2250
75355,121337,2358,2356,1254,1318,33,500,1273
63872,103107,2358,2289,1819,1912,39,1636,2289
70259,113120,2358,2357,1329,1357,22,465,1640
42018,68537,2358,2389,1048,1122,19,2358,807
43965,71619,2358,2382,1000,1028,16,168,188
39884,65121,2358,2382,1045,1113,16,1312,1318
42106,68661,2358,2389,1046,1120,19,1313,1697
22782,37566,2358,2412,1432,1508,26,500,1722
28383,46540,2358,2356,1857,1921,33,500,1273
41953,68401,2358,2262,1456,1539,34,521,487
45664,74240,2358,2380,1618,1656,21,484,2380
975,1582,2358,2283,1351,1437,31,168,1301
31839,52278,2358,492,939,1021,33,465,717
80507,129345,2358,2357,902,930,22,1633,1322
76744,123450,2358,2277,1605,1650,29,1313,1270
5390,8757,2358,569,1706,1753,36,1313,1899
10141,16825,2358,2389,907,941,19,484,1707
15815,25967,2358,545,1050,1139,37,500,1894
57251,92747,2358,73,1830,1918,32,168,76
41934,68363,2358,514,1051,1134,34,1313,514
43652,71148,2358,514,2032,2115,34,526,514
4018,6379,2358,2389,1152,1226,19,500,1716
41955,68410,2358,2412,1213,1249,26,183,1332
85856,137818,2358,2380,2144,2222,21,2358,2374
72112,116170,2358,2356,1631,1655,33,445,1310
29267,47953,2358,2270,1505,1544,25,500,1687
21688,35712,2358,2389,1535,1609,19,1633,1713
72323,116498,2358,2161,1009,1057,36,939,421
46000,74804,2358,2359,1057,1155,33,1630,587
42423,69133,2358,545,824,913,37,1633,1894
42427,69141,2358,2262,827,910,34,500,389
87137,139847,2358,2280,1141,1222,28,250,1255
38340,62631,2358,2277,742,827,29,1636,1614
3727,5939,2358,2326,511,606,37,949,170
11732,19371,2358,2264,1235,1318,34,521,709
42763,69726,2358,2275,1453,1538,30,949,2425
29510,48315,2358,545,732,821,37,943,670
35716,58469,2358,2283,657,743,31,445,979
14143,23138,2358,2163,1037,1122,35,445,452
17549,28990,2358,554,741,832,38,484,1049
12059,19926,2358,2262,1053,1136,34,2358,505
14140,23135,2358,2326,442,537,37,521,433
41222,67319,2358,2356,2154,2218,33,445,1260
973,1580,2358,2280,1149,1230,28,521,1566
80946,130049,2358,2382,1433,1501,16,2358,1318
29263,47949,2358,2283,830,916,31,1312,1303
73017,117660,2358,2356,543,607,33,1636,2355
35719,58472,2358,1768,1620,1710,37,1636,1768
39104,63800,2358,2280,852,933,28,950,1603
86086,138257,2359,84,720,741,10,596,1362
97477,155264,2359,1790,1220,1310,26,2249,605
46101,74950,2359,83,1238,1258,10,2247,1831
13072,21380,2359,815,854,939,29,593,2430
25108,41290,2359,2283,1534,1558,13,586,1967
58847,95211,2359,2339,1638,1657,9,580,1400
21860,35992,2359,83,1841,1901,10,587,1839
45691,74285,2359,2342,1424,1444,7,601,53
81603,131122,2359,2348,706,732,11,587,1361
97717,155630,2359,2342,723,743,7,1870,53
46167,75050,2359,83,1028,1048,10,596,1831
13068,21369,2359,1790,1555,1645,26,601,940
37561,61344,2359,2287,504,547,24,593,741
46392,75428,2359,73,636,701,13,1870,1409
45991,74767,2359,67,1058,1118,8,587,1166
41628,67890,2359,86,1949,2014,12,2359,1974
27398,44914,2359,2283,1029,1053,13,593,1820
46159,75037,2359,2339,815,834,9,593,1400
46012,74816,2359,671,1043,1135,27,1877,751
21333,35137,2359,2280,1018,1046,15,587,1587
