INFO;root;TIME;MSG;INDIV;AV;TRIP;NODE;OTHER;NOW;NUM_PEOPLE
INFO;root;4:48:01.391675;AV_TRAVEL_LINK;-1;40;-1;1826;454.73;288;1
INFO;root;4:48:08.388788;AV_TRAVEL_LINK;-1;40;-1;1818;77.75;288;1
INFO;root;4:48:29.337638;AV_TRAVEL_LINK;-1;40;-1;1825;232.76;288;1
INFO;root;4:48:52.743579;AV_TRAVEL_LINK;-1;40;-1;1555;260.07;288;1
INFO;root;4:49:09.570788;AV_TRAVEL_LINK;-1;40;-1;1545;186.97;289;1
INFO;root;4:49:18.762218;AV_TRAVEL_LINK;-1;40;-1;1557;102.13;289;1
INFO;root;4:49:43.737309;AV_TRAVEL_LINK;-1;40;-1;1558;277.50;289;1
INFO;root;4:49:53.256519;AV_TRAVEL_LINK;-1;40;-1;1559;105.77;289;1
INFO;root;4:49:55.886157;AV_TRAVEL_LINK;-1;40;-1;1560;29.22;289;1
INFO;root;4:50:06.157137;AV_TRAVEL_LINK;-1;40;-1;1547;114.12;290;1
INFO;root;4:50:14.153817;AV_TRAVEL_LINK;-1;40;-1;1561;88.85;290;1
INFO;root;4:50:17.689620;AV_TRAVEL_LINK;-1;40;-1;1562;39.29;290;1
INFO;root;4:50:25.786469;AV_TRAVEL_LINK;-1;40;-1;1564;89.96;290;1
INFO;root;4:50:28.079039;AV_TRAVEL_LINK;-1;40;-1;1563;25.47;290;1
INFO;root;4:50:38.731979;AV_TRAVEL_LINK;-1;40;-1;1565;118.37;290;1
INFO;root;4:50:49.659689;AV_TRAVEL_LINK;-1;40;-1;1566;121.42;290;1
INFO;root;4:50:56.842212;AV_TRAVEL_LINK;-1;40;-1;1546;79.81;290;1
INFO;root;4:51:05.261108;AV_TRAVEL_LINK;-1;40;-1;1599;93.54;291;1
INFO;root;4:51:18.217418;AV_TRAVEL_LINK;-1;40;-1;1550;143.96;291;1
INFO;root;4:51:46.721677;AV_TRAVEL_LINK;-1;40;-1;1549;316.71;291;1
INFO;root;4:52:07.762057;AV_TRAVEL_LINK;-1;40;-1;1601;233.78;292;1
INFO;root;4:52:19.252537;AV_TRAVEL_LINK;-1;40;-1;1602;127.67;292;1
INFO;root;4:52:26.598220;AV_TRAVEL_LINK;-1;40;-1;1548;81.62;292;1
INFO;root;4:52:36.862270;AV_TRAVEL_LINK;-1;40;-1;1603;114.05;292;1
INFO;root;4:52:49.443189;AV_TRAVEL_LINK;-1;40;-1;1604;139.79;292;1
INFO;root;4:52:59.851869;AV_TRAVEL_LINK;-1;40;-1;1605;115.65;292;1
INFO;root;4:53:09.947349;AV_TRAVEL_LINK;-1;40;-1;1544;112.17;293;1
INFO;root;4:53:18.177651;AV_TRAVEL_LINK;-1;40;-1;1591;91.45;293;1
INFO;root;4:53:24.341094;AV_TRAVEL_LINK;-1;40;-1;1590;68.48;293;1
INFO;root;4:53:31.967613;AV_TRAVEL_LINK;-1;40;-1;1589;84.74;293;1
INFO;root;4:53:47.650563;AV_TRAVEL_LINK;-1;40;-1;1588;174.25;293;1
INFO;root;4:53:53.314479;AV_TRAVEL_LINK;-1;40;-1;1587;62.93;293;1
INFO;root;4:54:00;TRIP_REQUEST;75802;-1;122014;1753;2201.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;0;-1;158;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;1;-1;861;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;2;-1;1153;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;3;-1;79;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;4;-1;1671;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;5;-1;2187;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;6;-1;2431;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;7;-1;1191;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;8;-1;1179;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;9;-1;1774;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;10;-1;2396;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;11;-1;204;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;12;-1;2321;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;13;-1;2470;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;14;-1;530;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;15;-1;162;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;16;-1;2095;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;17;-1;2417;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;18;-1;291;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;19;-1;1403;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;20;-1;152;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;21;-1;742;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;22;-1;1269;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;23;-1;2369;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;24;-1;1912;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;25;-1;361;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;26;-1;290;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;27;-1;2008;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;28;-1;683;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;29;-1;1609;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;30;-1;1652;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;31;-1;1903;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;32;-1;2250;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;33;-1;1741;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;34;-1;724;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;35;-1;228;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;36;-1;2373;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;37;-1;2065;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;38;-1;154;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;39;-1;25;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;41;-1;2150;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;42;-1;1827;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;43;-1;1798;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;44;-1;1371;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;45;-1;1479;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;46;-1;731;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;47;-1;749;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;48;-1;350;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;49;-1;1520;19.00;294;-1
INFO;root;4:54:00;AV_IDLE;-1;34;-1;724;0.00;294;-1
INFO;root;4:54:05.762835;AV_EMPTY;-1;34;-1;724;0.10;294;-1
INFO;root;4:54:05.762835;AV_TRAVEL_LINK;-1;34;-1;2167;64.03;294;1
INFO;root;4:54:11.883189;AV_TRAVEL_LINK;-1;40;-1;1586;206.32;294;1
INFO;root;4:54:40.791734;AV_EMPTY;-1;34;-1;2167;0.58;294;-1
INFO;root;4:54:40.791734;AV_TRAVEL_LINK;-1;34;-1;1748;389.21;294;1
